Intervalo;Cantidad Agentes Únicos;Cantidad Agentes Simultáneos;Grupo;Login Id;Agente;LogIn;Internas Entrantes No Atendidas;Internas Entrantes Atendidas;Internas Salientes No Atendidas;Internas Salientes Atendidas;Entrantes No Atendidas;Entrantes Atendidas;Salientes No Atendidas;Salientes Atendidas;Discador No Atendidas;Discador Atendidas;Transfer In;Transfer Out;Unstaffed;Avail;Preview;Dial;Ring;Connect;Hold;ACW;Not Ready;Break;Lunch;Coaching;Administrativo;Baño;Llamada_Manual;Tipo de Break 6;Tipo de Break 7;Tipo de Break 8;Tipo de Break 9;Auxiliar Total;Auxiliar %;Tiempo Real de Logueo;Utilización;Connect % Real;Ring % Real;Avail % Real;AHT;ATT;Avail Count;Hold Count;Not Ready Count;Avail Max;Hold Max;Not Ready Max;Talking Time Internas Entrantes;Talking Time Internas Salientes;Tipificación Otro;Tipificación Exitoso;Tipificación No Exitoso;Tipificación No Efectivo;Tipificación Neutro;FechaRango;CE;%CE;Exitos / CE;Exitos por Hora Real;idAgente;idGrupo
19/2/2025 19:00:00;;;Mendoza1;mza9;MZA 9;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";16;"0";"0";"0";303;"0";3;2;774;"0";622;"0";82;"0";"0";"0";"0";15;"0";"0";"0";"0";96;"0,0534844444444444";1704;"0,820143825775006";"0,454341890254782";"0,000916813012405736";"0,177931571236723";87,5625;48,375;18;"0";"0";51;"0";"0";"0";"0";"0";2;13;"0";"0";;15;1;"0,133333333333333";4,22535211267606;2220;
19/2/2025 19:30:00;;;Mendoza1;mza12;MZA 12;1755;"0";"0";"0";"0";"0";"0";"0";"0";"0";29;"0";"0";45;815;"0";6;3;612;"0";319;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1755;"0,532118932077562";"0,348901693787168";"0,0016468324971907";"0,464319009119691";32,4137931034483;21,1034482758621;30;"0";"0";81;"0";"0";"0";"0";"0";7;23;"0";"0";;30;1;"0,233333333333333";14,3589743589744;2234;
19/2/2025 19:30:00;;;Mendoza1;mza14;MZA 14;1370;"0";"0";"0";"0";"0";"0";"0";1;"0";11;"0";"0";430;319;"0";3;1;660;"0";351;37;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1334;"0,758988091846618";"0,494771627947425";"0,000844156428333668";"0,238950996944244";84,5833333333333;55;13;"0";2;53;"0";20;"0";"0";"0";"0";12;"0";"0";;12;1;"0";"0";2236;
19/2/2025 19:30:00;;;Mendoza1;mza16;MZA 16;1308;"0";"0";"0";"0";"0";"0";"0";1;"0";16;"0";"0";492;360;"0";5;27;791;"0";69;36;"0";"0";"0";"0";"0";20;"0";"0";"0";"0";20;"0,0156636362941271";1252;"0,708610959112024";"0,63178054615824";"0,0215459705152836";"0,287755175402509";52,4705882352941;46,5294117647059;19;"0";2;50;"0";29;"0";"0";"0";"0";16;"0";"0";;16;1;"0";"0";2238;
19/2/2025 19:30:00;;;Mendoza1;mza18;MZA 18;1217;"0";"0";"0";"0";"0";"0";"0";"0";"0";16;"0";"0";583;547;"0";4;2;466;"0";200;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1217;"0,547906803299964";"0,382467547401657";"0,00136184277533373";"0,449179773102866";41,9375;29,125;18;"0";"0";73;"0";"0";"0";"0";"0";10;6;"0";"0";;16;1;"0,625";29,5809367296631;2240;
19/2/2025 19:30:00;;;Mendoza1;mza2;MZA 2;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";21;"0";"0";"0";632;"0";5;2;530;"0";269;"0";362;"0";"0";"0";"0";"0";"0";"0";"0";"0";362;"0,201110555555556";1438;"0,557047595933522";"0,368708366684029";"0,00156328124945671";"0,43980984714197";38,3809523809524;25,2380952380952;22;"0";"0";65;"0";"0";"0";"0";"0";15;6;"0";"0";;21;1;"0,714285714285714";37,5521557719054;2213;
19/2/2025 19:30:00;;;Mendoza1;mza20;MZA 20;1346;"0";"0";"0";"0";"0";"0";"0";6;"0";4;"0";"0";454;156;"0";7;114;825;"0";218;12;"0";"0";5;"0";"0";9;"0";"0";"0";"0";13;"0,00989092713790165";1321;"0,876643118207612";"0,624610511717201";"0,0866556545068601";"0,118234864841131";116,5;82,5;12;"0";1;42;"0";12;"0";"0";"0";9;"0";"0";"0";;9;1;1;24,5268735806207;2316;
19/2/2025 19:30:00;;;Mendoza1;mza21;MZA 21;1765;"0";"0";"0";"0";"0";"0";"0";1;"0";9;"0";"0";35;209;"0";3;11;1353;"0";157;"0";"0";"0";"0";"0";"0";32;"0";"0";"0";"0";32;"0,0178517691103188";1733;"0,87773848246223";"0,780680784129078";"0,0062555141829546";"0,120476783161986";152,4;135,3;11;"0";"0";40;"0";"0";"0";"0";"0";4;7;"0";"0";;11;1;"0,363636363636364";8,30929024812464;2564;
19/2/2025 19:30:00;;;Mendoza1;mza23;MZA 23;1800;"0";"0";"0";"0";"0";"0";"0";"0";1;19;"0";"0";"0";649;"0";4;2;849;"0";296;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,63702";"0,471422222222222";"0,00106";"0,360695555555556";60,5789473684211;44,6842105263158;20;"0";"0";58;"0";"0";"0";"0";"0";2;18;"0";"0";;20;1;"0,1";4;2571;
19/2/2025 19:30:00;;;Mendoza1;mza26;MZA 26;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";10;"0";"0";"0";305;"0";2;1;369;"0";593;"0";"0";"0";"0";"0";"0";530;"0";"0";"0";"0";530;"0,294253888888889";1270;"0,757915775503151";"0,290201150397963";"0,00103200474202637";"0,240323282766938";96,5;36,9;11;"0";"0";55;"0";"0";"0";"0";"0";8;"0";"0";"0";;8;1;1;22,6771653543307;2574;
19/2/2025 19:30:00;;;Mendoza1;mza27;MZA 27;764;"0";"0";"0";"0";"0";"0";"0";1;"0";7;"0";"0";1036;133;"0";6;6;444;"0";49;14;98;"0";"0";"0";"0";14;"0";"0";"0";"0";112;"0,14620037638954";638;"0,781865652812364";"0,69538296141785";"0,00917734562203315";"0,208410059348716";63,125;55,5;8;"0";1;36;"0";14;"0";"0";"0";1;7;"0";"0";;8;1;"0,125";5,64263322884013;2575;
19/2/2025 19:30:00;;;Mendoza1;mza28;MZA 28;1159;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";641;"0";"0";"0";"0";"0";"0";"0";"0";1159;"0";"0";"0";"0";"0";"0";"0";"0";"0";1159;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2881;
19/2/2025 19:30:00;;;Mendoza1;mza30;MZA 30;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";9;"0";"0";"0";271;"0";3;9;1036;"0";475;"0";"0";"0";"0";"0";"0";7;"0";"0";"0";"0";7;"0,00369";1793;"0,847469384250105";"0,577527186429034";"0,00494156771821354";"0,150876177539565";152,3;103,6;10;"0";"0";57;"0";"0";"0";"0";"0";"0";9;"0";"0";;9;1;"0";"0";2578;
19/2/2025 19:30:00;;;Mendoza1;mza32;MZA 32;1002;"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";798;8;"0";2;9;558;"0";85;"0";312;"0";"0";"0";"0";27;"0";"0";"0";"0";339;"0,338500358691867";663;"0,984799167408257";"0,841638637083516";"0,0142581336068417";"0,0124436266007029";327,5;279;3;"0";"0";3;"0";"0";"0";"0";"0";"0";3;"0";"0";;3;1;"0";"0";2580;
19/2/2025 19:30:00;;;Mendoza1;mza36;MZA 36;1800;"0";"0";"0";"0";"0";"0";"0";2;1;27;"0";"0";"0";842;"0";13;33;577;"0";205;"0";64;"0";"0";"0";"0";66;"0";"0";"0";"0";130;"0,0719816666666667";1670;"0,488011192307623";"0,34558105592981";"0,019949917177163";"0,50416448908756";28,551724137931;19,8965517241379;31;"0";"0";76;"0";"0";"0";"0";"0";24;5;"0";"0";;29;1;"0,827586206896552";51,7365269461078;2780;
19/2/2025 19:30:00;;;Mendoza1;mza38;MZA 38;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";25;"0";"0";"0";740;"0";7;14;748;"0";148;"0";"0";"0";"0";"0";"0";143;"0";"0";"0";"0";143;"0,0796061111111111";1657;"0,549212927556982";"0,451679806169943";"0,00840582142065987";"0,446819568192121";35,2307692307692;28,7692307692308;27;"0";"0";76;"0";"0";"0";"0";"0";3;23;"0";"0";;26;1;"0,115384615384615";6,51780325890163;2782;
19/2/2025 19:30:00;;;Mendoza1;mza39;MZA 39;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";29;"0";"0";"0";753;"0";6;3;817;"0";175;"0";46;"0";"0";"0";"0";"0";"0";"0";"0";"0";46;"0,0256477777777778";1754;"0,567058227859649";"0,465586822926229";"0,00183711799406329";"0,429441440866125";34,5172413793103;28,1724137931034;31;"0";"0";77;"0";"0";"0";"0";"0";2;28;"0";"0";;30;1;"0,0666666666666667";4,10490307867731;2832;
19/2/2025 19:30:00;;;Mendoza1;mza40;MZA 40;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";20;"0";"0";"0";605;"0";4;2;1079;"0";110;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,661671111111111";"0,599576111111111";"0,00114722222222222";"0,336116666666667";59,75;53,95;20;"0";"0";72;"0";"0";"0";"0";"0";15;6;"0";"0";;21;1;"0,714285714285714";30;2833;
19/2/2025 19:30:00;;;Mendoza1;mza43;MZA 43;1766;"0";"0";"0";"0";"0";"0";"0";"0";"0";25;"0";"0";34;699;"0";5;3;797;"0";262;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1766;"0,601122669763739";"0,451180626613491";"0,00169821780563532";"0,395912385778006";42,68;31,88;26;"0";"0";58;"0";"0";"0";"0";"0";11;14;"0";"0";;25;1;"0,44";22,4235560588901;2859;
19/2/2025 19:30:00;;;Mendoza1;mza44;MZA 44;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";20;"0";"0";"0";554;"0";4;2;690;"0";303;246;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1554;"0,64026812377716";"0,44411749562352";"0,00129685408299866";"0,356874935639996";49,95;34,5;22;"0";2;49;"0";238;"0";"0";"0";20;"0";"0";"0";;20;1;1;46,3320463320463;2993;
19/2/2025 19:30:00;;;Mendoza1;mza45;MZA 45;1675;"0";"0";"0";"0";"0";"0";"0";"0";"0";20;"0";"0";125;394;"0";4;2;882;"0";393;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1675;"0,762378311915435";"0,526600373644346";"0,0012122550570315";"0,235056912121954";64,1;44,1;21;"0";"0";48;"0";"0";"0";"0";"0";"0";20;"0";"0";;20;1;"0";"0";2994;
19/2/2025 19:30:00;;;Mendoza1;mza46;MZA 46;1709;"0";"0";"0";"0";"0";"0";"0";"0";"0";17;"0";"0";92;453;"0";4;2;914;"0";335;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1709;"0,732646180860404";"0,53524846356453";"0,00105882352941176";"0,265092771436933";73,8823529411765;53,7647058823529;18;"0";"0";51;"0";"0";"0";"0";"0";16;2;"0";"0";;18;1;"0,888888888888889";33,703920421299;2995;
19/2/2025 19:30:00;;;Mendoza1;mza47;MZA 47;848;"0";"0";"0";"0";"0";"0";"0";2;"0";2;"0";"0";952;77;"0";3;43;321;"0";385;"0";"0";"0";"0";"0";"0";19;"0";"0";"0";"0";19;"0,0223355438119375";829;"0,903381456033351";"0,387557419130703";"0,0518907299467305";"0,0930008974754883";188;80,25;5;"0";"0";43;"0";"0";"0";"0";"0";"0";4;"0";"0";;4;1;"0";"0";2996;
19/2/2025 19:30:00;;;Mendoza1;mza48;MZA 48;1298;"0";"0";1;"0";"0";"0";"0";1;"0";"0";"0";"0";502;16;"0";1;10;1197;"0";16;58;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1240;"0,986163174058351";"0,965583345161748";"0,00783740015742545";"0,0127650102584616";1224;1197;3;"0";3;9;"0";22;"0";"0";"0";2;"0";"0";"0";;2;1;1;5,80645161290323;3208;
19/2/2025 19:30:00;;;Mendoza1;mza49;MZA 49;1647;"0";"0";"0";"0";"0";"0";"0";"0";"0";27;"0";"0";153;756;"0";6;3;622;"0";260;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1647;"0,537182076905231";"0,377629291863088";"0,00176551399110623";"0,458937679238843";33;23,037037037037;28;"0";"0";59;"0";"0";"0";"0";"0";"0";28;"0";"0";;28;1;"0";"0";3209;
19/2/2025 19:30:00;;;Mendoza1;mza5;MZA 5;1797;"0";"0";"0";"0";"0";"0";"0";7;"0";"0";"0";"0";3;11;"0";8;48;1504;"0";29;7;"0";"0";"0";"0";"0";189;"0";"0";"0";"0";189;"0,105265442404007";1601;"0,988094903481897";"0,939662522368902";"0,0301312621213683";"0,00708559364645111";227,142857142857;214,857142857143;8;"0";1;3;"0";7;"0";"0";"0";2;4;"0";"0";;6;1;"0,333333333333333";4,49718925671455;2216;
19/2/2025 19:30:00;;;Mendoza1;mza7;MZA 7;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";19;"0";"0";"0";556;"0";4;2;1085;"0";144;"0";9;"0";"0";"0";"0";"0";"0";"0";"0";"0";9;"0,00498277777777778";1791;"0,687398487240031";"0,60572932573473";"0,0010546997790658";"0,310464196320443";65;57,1052631578947;20;"0";"0";61;"0";"0";"0";"0";"0";10;8;"0";"0";;18;1;"0,555555555555556";20,1005025125628;2218;
19/2/2025 19:30:00;;;Mendoza1;mza8;MZA 8;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";1518;"0";91;"0";187;"0";"0";"0";"0";2;"0";"0";"0";"0";189;"0,104855";1611;"0,998875414970014";"0,942277508113211";"0";"0,00112458502998583";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;2,23463687150838;2219;
19/2/2025 19:30:00;;;Mendoza1;mza9;MZA 9;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";9;"0";"0";"0";161;"0";3;11;155;"0";188;"0";1283;"0";"0";"0";"0";"0";"0";"0";"0";"0";1283;"0,712534444444444";517;"0,68351377363085";"0,299264839459027";"0,0211696860300171";"0,310452653264739";35,7;15,5;11;"0";"0";33;"0";"0";"0";"0";"0";"0";9;"0";"0";;9;1;"0";"0";2220;
19/2/2025 20:00:00;;;Mendoza1;mza2;MZA 2;31;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1769;13;"0";"0";"0";13;"0";4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";31;"0,563998465571255";"0,42864906335912";"0,0030049229588901";"0,429512179528163";18;13;2;"0";"0";13;"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;116,129032258065;2213;
19/2/2025 20:00:00;;;Mendoza1;mza23;MZA 23;247;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1553;7;"0";"0";"0";177;"0";22;"0";"0";"0";"0";"0";"0";40;"0";"0";"0";"0";40;"0,162930399371757";207;"0,965621796235758";"0,857752867671238";"0,000604483819177128";"0,0331692361258874";200;177;2;"0";"0";5;"0";"0";"0";"0";"0";1;1;"0";"0";;2;1;"0,5";17,3913043478261;2571;
19/2/2025 20:00:00;;;Mendoza1;mza26;MZA 26;228;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1572;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";228;"0";"0";"0";"0";228;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2574;
19/2/2025 20:00:00;;;Mendoza1;mza27;MZA 27;56;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1744;1;"0";"0";"0";"0";"0";3;"0";51;"0";"0";"0";"0";"0";"0";"0";"0";"0";51;"0,913324685619573";5;"0,717314487632509";"0";"0";"0,282685512367491";"0";"0";1;"0";"0";1;"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;720;2575;
19/2/2025 20:00:00;;;Mendoza1;mza30;MZA 30;275;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1525;26;"0";"0";"0";248;"0";1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";275;"0,905506342002676";"0,902324431256182";"0";"0,0944936579973236";"0";"0";1;"0";"0";26;"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;13,0909090909091;2578;
19/2/2025 20:00:00;;;Mendoza1;mza32;MZA 32;1042;"0";"0";"0";"0";"0";"0";"0";4;"0";"0";"0";"0";758;6;"0";4;28;888;"0";21;11;4;"0";"0";"0";16;64;"0";"0";"0";"0";84;"0,0805748710840459";947;"0,988925917514775";"0,937911620709506";"0,0290478126997037";"0,00665247725028124";235;222;4;"0";1;2;"0";11;"0";"0";"0";1;3;"0";"0";;4;1;"0,25";3,80147835269271;2580;
19/2/2025 20:00:00;;;Mendoza1;mza36;MZA 36;191;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1609;50;"0";"0";24;32;"0";12;"0";71;"0";"0";"0";"0";"0";"0";"0";"0";"0";71;"0,374158370637041";119;"0,578528543637217";"0,271743140806333";"0,203478231703227";"0,417932850338767";34,5;16;3;"0";"0";27;"0";"0";"0";"0";"0";2;"0";"0";"0";;2;1;1;60,5042016806723;2780;
19/2/2025 20:00:00;;;Mendoza1;mza38;MZA 38;1442;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";358;1;"0";"0";"0";1224;"0";1;"0";"0";"0";"0";"0";"0";216;"0";"0";"0";"0";216;"0,149581133716153";1226;"0,999019076235634";"0,99807647617611";"0";"0,000980923764366293";"0";"0";1;"0";"0";1;"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;2,93637846655791;2782;
19/2/2025 20:00:00;;;Mendoza1;mza39;MZA 39;1800;"0";"0";"0";"0";"0";"0";"0";2;"0";14;"0";"0";"0";1467;"0";5;24;226;"0";78;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,182230555555556";"0,125713888888889";"0,0131783333333333";"0,814921111111111";20,8125;14,125;16;"0";"0";560;"0";"0";"0";"0";"0";"0";16;"0";"0";;16;1;"0";"0";2832;
19/2/2025 20:00:00;;;Mendoza1;mza40;MZA 40;8;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1792;8;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";8;"0";"0";"0";1;"0";"0";1;"0";"0";28;"0";"0";"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2833;
19/2/2025 20:00:00;;;Mendoza1;mza44;MZA 44;5;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1795;2;"0";"0";"0";"0";"0";3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0,685983263598326";"0";"0";"0,314016736401674";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;720;2993;
19/2/2025 20:00:00;;;Mendoza1;mza5;MZA 5;450;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1350;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";450;"0";"0";"0";"0";450;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2216;
19/2/2025 20:00:00;;;Mendoza1;mza7;MZA 7;139;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1661;2;"0";"0";"0";39;"0";37;"0";61;"0";"0";"0";"0";"0";"0";"0";"0";"0";61;"0,441349955707279";78;"0,975634282178218";"0,499174917491749";"0";"0,0243657178217822";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;46,1538461538462;2218;
19/2/2025 20:00:00;;;Mendoza1;mza8;MZA 8;802;"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";998;2;"0";2;17;18;"0";110;"0";622;"0";"0";"0";"0";31;"0";"0";"0";"0";653;"0,813986183220772";149;"0,97264527378198";"0,123173389665694";"0,1128524963954";"0,011635315025316";73,5;9;1;"0";"0";2;"0";"0";"0";"0";"0";"0";2;"0";"0";;2;1;"0";"0";2219;
19/2/2025 20:00:00;;;Mendoza1;mza9;MZA 9;75;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1725;2;"0";"0";"0";"0";"0";74;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";75;"0,973911891354753";"0";"0";"0,0260881086452468";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";"0";1;"0";"0";;1;1;"0";"0";2220;
19/2/2025 20:30:00;;;Mendoza1;mza39;MZA 39;543;"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";1257;452;"0";1;"0";79;"0";11;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";543;"0,165314239082179";"0,145032430630136";"0,000692639416709189";"0,83313284860855";22,75;19,75;5;"0";"0";179;"0";"0";"0";"0";"0";1;3;"0";"0";;4;1;"0,25";6,62983425414365;2832;
20/2/2025 09:30:00;;;Mendoza1;mza1;MZA 1;368;"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";636;48;"0";2;65;9;"0";13;230;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";138;"0,634538764668742";"0,0683997010007765";"0,469247349284797";"0,349132394243539";45;4,5;2;"0";2;31;"0";150;"0";"0";"0";"0";2;"0";"0";;2;1;"0";"0";2212;
20/2/2025 09:30:00;;;Mendoza1;mza3;MZA 3;1397;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";"0";"0";"0";"0";"0";910;"0";"0";"0";"0";"0";488;"0";"0";"0";"0";488;"0,348888982713056";"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";903;"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2214;
20/2/2025 09:30:00;;;Mendoza1;mza32;MZA 32;176;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";100;"0";"0";"0";13;"0";53;9;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";167;"0,397060144836385";"0,0761678856163932";"0,0005630529449466";"0,601442373927055";67;13;1;"0";1;100;"0";9;"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2580;
20/2/2025 09:30:00;;;Mendoza1;mza40;MZA 40;601;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";3;"0";"0";"0";"0";"0";"0";"0";601;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";6;"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2833;
20/2/2025 09:30:00;;;Mendoza1;mza8;MZA 8;471;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";590;"0";"0";"0";"0";"0";"0";"0";412;59;"0";"0";"0";"0";"0";"0";"0";"0";"0";59;"0,125241687028577";"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";354;"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"0";2219;
20/2/2025 10:00:00;;;Mendoza1;mza1;MZA 1;1307;"0";"0";"0";"0";"0";"0";"0";1;"0";8;"0";"0";493;222;"0";4;11;698;"0";256;41;74;"0";"0";"0";"0";"0";"0";"0";"0";"0";74;"0,056670342966667";1192;"0,80982662256188";"0,5853182723985";"0,00938261126282382";"0,186544293775455";107,777777777778;77,5555555555556;10;"0";1;52;"0";41;"0";"0";"0";"0";8;"0";"0";;8;1;"0";"0";2212;
20/2/2025 10:00:00;;;Mendoza1;mza10;MZA 10;1471;"0";"0";"0";"0";"0";"0";"0";"0";"0";20;"0";"0";"0";450;"0";4;2;670;"0";271;73;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1397;"0,674985917468852";"0,479485313011543";"0,00154174191068633";"0,321803909611265";47,4;33,5;20;"0";1;53;"0";73;"0";"0";"0";13;7;"0";"0";;20;1;"0,65";33,5003579098067;2221;
20/2/2025 10:00:00;;;Mendoza1;mza12;MZA 12;1393;"0";"0";"0";"0";"0";"0";"0";1;"0";15;"0";"0";119;334;"0";5;19;667;"0";313;42;"0";"0";"0";"0";"0";15;"0";"0";"0";"0";15;"0,0107668355624272";1336;"0,747005576918904";"0,49899917764204";"0,0139232161604189";"0,249601728822412";62,6875;41,6875;17;"0";2;56;"0";33;"0";"0";"0";2;12;"0";"0";;14;1;"0,142857142857143";5,38922155688623;2234;
20/2/2025 10:00:00;;;Mendoza1;mza13;MZA 13;1535;"0";"0";"0";"0";"0";"0";"0";1;"0";9;"0";"0";106;399;"0";10;9;939;"0";143;20;"0";"0";"0";"0";"0";15;"0";"0";"0";"0";15;"0,0100344990859077";1500;"0,727427956742721";"0,625742959628584";"0,00621626773339163";"0,265814593000084";110,2;93,9;10;"0";2;91;"0";12;"0";"0";"0";1;8;"0";"0";;9;1;"0,111111111111111";2,4;2235;
20/2/2025 10:00:00;;;Mendoza1;mza14;MZA 14;497;"0";"0";"0";"0";"0";"0";"0";1;"0";2;"0";"0";"0";38;"0";2;16;299;"0";51;10;"0";"0";"0";"0";"0";80;"0";"0";"0";"0";80;"0,1612130436008";406;"0,902622478740816";"0,736563334522945";"0,0403795271908342";"0,0936806999840018";122,666666666667;99,6666666666667;3;"0";1;25;"0";10;"0";"0";"0";2;"0";"0";"0";;2;1;1;17,7339901477832;2236;
20/2/2025 10:00:00;;;Mendoza1;mza18;MZA 18;422;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";40;"0";"0";"0";59;"0";36;6;"0";"0";"0";"0";"0";280;"0";"0";"0";"0";280;"0,663679470179825";135;"0,703891271768901";"0,43546660563869";"0,00138051189676429";"0,293104084691083";48;29,5;4;"0";1;21;"0";6;"0";"0";"0";1;"0";"0";"0";;1;1;1;26,6666666666667;2240;
20/2/2025 10:00:00;;;Mendoza1;mza2;MZA 2;531;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";"0";78;"0";1;1;91;"0";354;6;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";525;"0,848879232866696";"0,173724618032812";"0,0010091854921017";"0,14891769616281";89,4;18,2;5;"0";1;25;"0";6;"0";"0";"0";3;"0";"0";"0";;3;1;1;20,5714285714286;2213;
20/2/2025 10:00:00;;;Mendoza1;mza20;MZA 20;1429;"0";"0";"0";"0";"0";"0";"0";"0";"0";14;"0";"0";"0";344;"0";3;2;673;"0";370;7;"0";"0";"0";"0";"0";29;"0";"0";"0";"0";29;"0,0205080066416345";1392;"0,750914792954675";"0,483720529225596";"0,00111003739640549";"0,246815557766849";74,8571428571429;48,0714285714286;16;"0";1;50;"0";7;"0";"0";"0";4;9;"0";"0";;13;1;"0,307692307692308";10,3448275862069;2316;
